purchase_date,item_name,item_price,customer_name,customer_name_kana,region,email,reg_date
2019-06-18T05:24:20Z,商品T,2000,藤広之,ふじ ひろゆき,G市,fuji_hiroyuki@example.com,2017-02-20
2019-02-15T00:30:15Z,商品L,1200,堀内聡,ほりうち さとし,B市,horiuchi_satoshi@example.com,2018-05-15
2019-03-15T01:19:51Z,商品O,1500,河内さとみ,かわうち さとみ,E市,kawauchi_satomi@example.com,2017-01-19
2019-03-23T09:32:03Z,商品A,100,赤木だん吉,あかぎ だんきち,F市,akagi_dankichi@example.com,2018-07-16
2019-01-08T15:08:09Z,商品R,1800,星野美嘉,ほしの みか,G市,hoshino_mika1@example.com,2018-03-29
2019-05-20T15:38:08Z,商品R,1800,進藤瞬,しんどう しゅん,A市,shinndou_shun@example.com,2017-07-04
2019-01-16T22:41:15Z,商品F,600,浅田賢二,あさだ けんじ,C市,asada_kenji@example.com,2018-04-07
2019-04-22T21:02:34Z,商品Y,2500,高沢美咲,たかさわ みさき,E市,takasawa_misaki@example.com,2018-01-24
2019-04-14T01:47:58Z,商品R,1800,井口寛治,いぐち かんじ,B市,iguchi_kanji@example.com,2017-02-19
2019-07-01T21:18:03Z,商品L,1200,石田佑,いしだ たすく,E市,ishida_tasuku@example.com,2018-05-12
2019-07-27T09:00:52Z,商品B,200,石野仁,いしの じん,E市,ishino_jin@example.com,2017-04-07
2019-07-31T04:58:19Z,商品V,2200,稲田将也,いなだ まさや,G市,inada_masaya@example.com,2017-02-05
2019-05-03T16:52:12Z,商品P,1600,徳重優,とくしげ ゆう,B市,tokushige_yuu@example.com,2017-01-05
2019-02-01T20:01:28Z,商品X,2400,川上りえ,かわかみ りえ,G市,kawakami_rie@example.com,2017-06-20
2019-06-07T00:03:31Z,商品B,200,川上りえ,かわかみ りえ,G市,kawakami_rie@example.com,2017-06-20
2019-01-17T18:51:46Z,商品Q,1700,久保田倫子,くぼた のりこ,A市,kubota_noriko1@example.com,2017-06-02
2019-01-03T14:55:35Z,商品U,2100,さだ千佳子,さだ ちかこ,H市,sada_chikako@example.com,2017-07-01
2019-03-20T21:00:54Z,商品W,2300,松沢育二,まつざわ いくじ,F市,matsuzawa_ikuji@example.com,2017-07-15
2019-04-06T06:49:16Z,商品U,2100,矢部夏空,やべ そら,F市,yabe_sora@example.com,2017-03-25
2019-02-17T11:34:15Z,商品C,300,戸塚美幸,とづか みゆき,H市,toduka_miyuki@example.com,2017-01-30
2019-01-17T07:15:33Z,商品V,2200,杉下悟志,すぎした さとし,E市,sugishita_satoshi@example.com,2018-02-17
2019-01-05T01:37:02Z,商品Q,1700,福島友也,ふくしま ともや,B市,fukushima_tomoya@example.com,2017-07-01
2019-02-08T09:50:34Z,商品N,1400,田辺きみまろ,たなべ きみまろ,C市,tanabe_kimimaro@example.com,2017-02-12
2019-06-22T12:31:51Z,商品X,2400,佐藤慶二,さとう けいじ,E市,satou_keiji@example.com,2017-07-10
2019-07-05T19:27:38Z,商品P,1600,藤木一恵,ふじき かづえ,E市,fujiki_kadue@example.com,2018-07-01
2019-03-09T04:08:41Z,商品B,200,西脇礼子,にしわき れいこ,H市,nishiwaki_reiko@example.com,2017-07-08
2019-01-20T08:52:01Z,商品C,300,板橋隆,いたばし たかし,B市,itabashi_takashi@example.com,2018-06-14
2019-02-24T06:11:26Z,商品Q,1700,麻生莉緒,あそう りお,D市,asou_rio@example.com,2018-07-22
2019-03-13T03:01:30Z,商品S,1900,有馬徹平,ありま てっぺい,H市,arima_teppei@example.com,2018-06-13
2019-07-17T00:32:49Z,商品E,500,山口法子,やまぐち のりこ,B市,yamaguchi_noriko@example.com,2018-06-16
2019-07-27T01:27:55Z,商品F,600,田上美佐子,たうえ みさこ,A市,taue_misako@example.com,2017-03-29
2019-01-02T00:09:53Z,商品F,600,野本仁晶,のもと ひろあき,G市,nomoto_hiroaki@example.com,2017-06-19
2019-04-07T22:23:48Z,商品F,600,栗田憲一,くりた けんいち,E市,kurita_kenichi@example.com,2018-01-27
2019-02-20T16:18:24Z,商品E,500,松田浩正,まつだ ひろまさ,E市,matsuda_hiromasa@example.com,2018-01-11
2019-07-15T15:09:53Z,商品G,700,森岡季衣,もりおか としえ,H市,morioka_toshie@example.com,2017-01-30
2019-06-17T22:17:49Z,商品U,2100,河内さとみ,かわうち さとみ,E市,kawauchi_satomi@example.com,2017-01-19
2019-04-01T08:16:46Z,商品L,1200,岡田敏也,おかだ としや,E市,okada_toshiya@example.com,2017-02-16
2019-02-05T15:06:35Z,商品U,2100,川上りえ,かわかみ りえ,G市,kawakami_rie@example.com,2017-06-20
2019-07-22T09:18:50Z,商品I,900,五十嵐春樹,いがらし はるき,F市,igarashi_haruki@example.com,2017-01-06
2019-07-14T05:18:48Z,商品F,600,深井照生,ふかい てるお,A市,fukai_teruo@example.com,2018-02-21
2019-05-30T13:55:06Z,商品W,2300,井口寛治,いぐち かんじ,B市,iguchi_kanji@example.com,2017-02-19
2019-07-16T11:18:23Z,商品K,1100,大倉晃司,おおくら こうじ,E市,ookura_kouji@example.com,2018-03-31
2019-01-19T23:12:02Z,商品V,2200,川島友以乃,かわしま ゆいの,G市,kawashima_yuino@example.com,2017-06-09
2019-07-27T01:45:18Z,商品A,100,佐藤慶二,さとう けいじ,E市,satou_keiji@example.com,2017-07-10
2019-01-02T01:22:01Z,商品F,600,赤木だん吉,あかぎ だんきち,F市,akagi_dankichi@example.com,2018-07-16
2019-03-06T18:26:53Z,商品L,1200,高沢美咲,たかさわ みさき,E市,takasawa_misaki@example.com,2018-01-24
2019-07-08T10:41:05Z,商品O,1500,市田寿明,いちだ としあき,E市,ichida_toshiaki@example.com,2017-04-08
2019-02-06T16:57:32Z,商品S,1900,堀サンタマリア,ほり さんたまりあ,G市,hori_stmaria@example.com,2018-04-24
2019-06-14T19:39:43Z,商品D,400,梅村秀樹,うめむら ひでき,F市,umemura_hideki@example.com,2017-04-01
2019-05-28T15:12:02Z,商品V,2200,有馬徹平,ありま てっぺい,H市,arima_teppei@example.com,2018-06-13
2019-01-30T06:49:18Z,商品J,1000,深井菜々美,ふかい ななみ,C市,fukai_nanami@example.com,2017-01-26
2019-06-10T00:34:10Z,商品E,500,堀江佑,ほりえ たすく,H市,horie_tasuku@example.com,2018-05-14
2019-03-09T16:22:47Z,商品U,2100,石野仁,いしの じん,E市,ishino_jin@example.com,2017-04-07
2019-01-01T17:16:52Z,商品W,2300,五十嵐春樹,いがらし はるき,F市,igarashi_haruki@example.com,2017-01-06
2019-07-20T22:32:04Z,商品B,200,有馬徹平,ありま てっぺい,H市,arima_teppei@example.com,2018-06-13
2019-05-20T12:16:11Z,商品J,1000,大滝麗奈,おおたき れな,C市,ootaki_rena@example.com,2017-05-30
2019-06-06T14:14:04Z,商品L,1200,岡村希,おかむら のぞみ,H市,okamura_nozomi@example.com,2018-05-19
2019-05-06T19:09:46Z,商品W,2300,手塚進,てづか すすむ,A市,teduka_susumu@example.com,2018-05-01
2019-05-28T20:37:44Z,商品K,1100,久保田倫子,くぼた のりこ,A市,kubota_noriko1@example.com,2017-06-02
2019-05-24T07:01:48Z,商品B,200,深井照生,ふかい てるお,A市,fukai_teruo@example.com,2018-02-21
2019-01-20T22:25:13Z,商品F,600,牧田玲那,まきた れな,A市,makita_rena@example.com,2017-05-13
2019-05-20T18:00:10Z,商品B,200,堀江佑,ほりえ たすく,H市,horie_tasuku@example.com,2018-05-14
2019-02-05T12:57:38Z,商品M,1300,井本マサカズ,いもと まさかず,C市,imoto_masakazu@example.com,2017-04-06
2019-07-24T11:26:52Z,商品C,300,秋葉あき,あきば あき,H市,akiba_aki@example.com,2018-07-10
2019-01-26T13:30:00Z,商品A,100,吉村愛梨,よしむら あいり,C市,yoshimura_airi@example.com,2017-03-23
2019-01-04T19:51:44Z,商品N,1400,井川里穂,いがわ りほ,A市,igawa_riho@example.com,2017-04-13
2019-04-20T06:29:29Z,商品P,1600,桑原桃子,くわばら ももこ,G市,kuwabara_momoko@example.com,2017-02-18
2019-05-14T08:42:55Z,商品C,300,笹原しぼり,ささはら しぼり,E市,sasahara_shibori@example.com,2017-05-16
2019-04-09T19:56:36Z,商品X,2400,松居満,まつい みつる,A市,matsui_mitsuru@example.com,2018-03-04
2019-04-06T11:06:26Z,商品A,100,鶴岡薫,つるおか かおる,F市,tsuruoka_kaoru@example.com,2017-03-12
2019-04-17T22:50:47Z,商品L,1200,島袋友以乃,しまぶくろ ゆいの,C市,shimabukuro_yuino@example.com,2018-04-14
2019-01-19T22:20:32Z,商品K,1100,川上りえ,かわかみ りえ,G市,kawakami_rie@example.com,2017-06-20
2019-06-20T14:20:46Z,商品P,1600,松沢育二,まつざわ いくじ,F市,matsuzawa_ikuji@example.com,2017-07-15
2019-03-10T06:19:41Z,商品S,1900,稲田将也,いなだ まさや,G市,inada_masaya@example.com,2017-02-05
2019-06-29T23:48:56Z,商品Q,1700,内田聡,うちだ さとし,E市,uchida_satoshi@example.com,2018-03-08
2019-06-16T00:41:15Z,商品M,1300,梅津淳子,うめづ あつこ,H市,umedu_atsuko@example.com,2017-01-06
2019-05-07T14:21:37Z,商品R,1800,星野美嘉,ほしの みか,G市,hoshino_mika1@example.com,2018-03-29
2019-05-11T20:51:01Z,商品K,1100,石田郁恵,いしだ いくえ,B市,ishida_ikue@example.com,2017-02-05
2019-03-25T02:23:52Z,商品X,2400,山口法子,やまぐち のりこ,B市,yamaguchi_noriko@example.com,2018-06-16
2019-05-16T09:46:41Z,商品X,2400,神原美嘉,かんばら みか,D市,kannbara_mika@example.com,2017-03-23
2019-03-07T00:57:57Z,商品H,800,井川真悠子,いがわ まゆこ,F市,igawa_mayuko@example.com,2017-03-04
2019-02-06T00:15:13Z,商品G,700,岩佐孝太郎,いわさ こうたろう,D市,iwasa_koutarou@example.com,2018-01-29
2019-03-30T08:56:59Z,商品G,700,荻野愛菜,おぎの あいな,B市,ogino_aina@example.com,2018-01-09
2019-02-07T18:59:14Z,商品E,500,矢沢恵梨香,やざわ えりか,G市,yazawa_erika@example.com,2018-03-22
2019-04-13T19:22:08Z,商品O,1500,堀江佑,ほりえ たすく,H市,horie_tasuku@example.com,2018-05-14
2019-04-06T08:13:13Z,商品E,500,板橋隆,いたばし たかし,B市,itabashi_takashi@example.com,2018-06-14
2019-03-24T23:53:37Z,商品R,1800,島本研二,しまもと けんじ,H市,shimamoto_kenji@example.com,2018-03-24
2019-05-07T01:20:00Z,商品Y,2500,岡慶太,おか けいた,C市,oka_keita@example.com,2018-07-22
2019-07-04T08:40:11Z,商品M,1300,今茜,こん あかね,F市,kon_akane@example.com,2018-05-20
2019-03-30T16:44:57Z,商品P,1600,合田光,あいだ ひかる,D市,aida_hikaru@example.com,2018-05-22
2019-07-13T22:58:52Z,商品B,200,田辺光洋,たなべ みつひろ,A市,tanabe_mitsuhiro@example.com,2018-07-04
2019-07-11T09:07:08Z,商品E,500,林勇,はやし ゆう,C市,hayashi_yuu@example.com,2018-07-28
2019-04-29T01:41:30Z,商品U,2100,篠山雅功,しのやま まさとし,B市,shinoyama_masatoshi@example.com,2018-07-02
2019-05-22T01:23:58Z,商品V,2200,徳重優,とくしげ ゆう,B市,tokushige_yuu@example.com,2017-01-05
2019-01-02T11:36:19Z,商品L,1200,田上美佐子,たうえ みさこ,A市,taue_misako@example.com,2017-03-29
2019-02-21T01:23:23Z,商品T,2000,片瀬長利,かたせ ながとし,C市,katase_nagatoshi@example.com,2018-05-03
2019-06-23T18:25:45Z,商品W,2300,藤広之,ふじ ひろゆき,G市,fuji_hiroyuki@example.com,2017-02-20
2019-07-29T00:08:23Z,商品V,2200,島袋友以乃,しまぶくろ ゆいの,C市,shimabukuro_yuino@example.com,2018-04-14
2019-02-08T01:06:07Z,商品W,2300,石田佑,いしだ たすく,E市,ishida_tasuku@example.com,2018-05-12
2019-07-02T20:42:18Z,商品B,200,芦田博之,あしだ ひろゆき,E市,ashida_hiroyuki@example.com,2018-07-13
2019-02-08T08:39:18Z,商品R,1800,菅原誠治,すがわら せいじ,C市,sugawara_seiji@example.com,2018-06-28
2019-07-26T18:24:15Z,商品V,2200,相原ひとり,あいはら ひとり,H市,aihara_hitori@example.com,2018-06-11
2019-03-01T05:17:20Z,商品W,2300,志村サダヲ,しむら さだお,E市,shimura_sadawo@example.com,2017-02-07
2019-06-08T12:02:24Z,商品M,1300,磯野希,いその のぞみ,B市,isono_nozomi@example.com,2017-07-24
2019-05-12T06:18:20Z,商品G,700,松川綾女,まつかわ あやめ,E市,matsukawa_ayame@example.com,2018-07-23
2019-03-15T10:06:08Z,商品G,700,立石茜,たちいし あかね,B市,tachiishi_akane@example.com,2018-02-10
2019-05-15T16:34:30Z,商品G,700,大城ケンイチ,おおしろ けんいち,B市,ooshiro_kenichi@example.com,2017-06-13
2019-02-01T11:42:39Z,商品G,700,青山鉄洋,あおやま てつひろ,C市,aoyama_tetsuhiro@example.com,2017-01-07
2019-06-05T23:50:04Z,商品M,1300,中仁晶,なか ひろあき,G市,naka_hiroaki@example.com,2018-01-29
2019-06-29T04:47:16Z,商品F,600,松居満,まつい みつる,A市,matsui_mitsuru@example.com,2018-03-04
2019-03-25T23:43:20Z,商品V,2200,福本美幸,ふくもと みゆき,F市,fukumoto_miyuki@example.com,2017-01-08
2019-05-10T07:10:38Z,商品W,2300,松川綾女,まつかわ あやめ,E市,matsukawa_ayame@example.com,2018-07-23
2019-05-30T03:14:27Z,商品N,1400,石川まさみ,いしかわ まさみ,G市,ishikawa_masami@example.com,2018-02-12
2019-01-28T10:23:13Z,商品J,1000,藤広之,ふじ ひろゆき,G市,fuji_hiroyuki@example.com,2017-02-20
2019-03-12T16:21:01Z,商品H,800,大崎ヒカル,おおさき ひかる,E市,oosaki_hikaru@example.com,2017-02-22
2019-02-09T18:52:48Z,商品A,100,河内さとみ,かわうち さとみ,E市,kawauchi_satomi@example.com,2017-01-19
2019-03-10T06:42:07Z,商品A,100,井上桃子,いのうえ ももこ,F市,inoue_momoko@example.com,2018-06-18
2019-03-22T03:37:22Z,商品F,600,原口俊二,はらぐち しゅんじ,F市,haraguchi_shunji@example.com,2018-03-05
2019-01-09T09:24:50Z,商品M,1300,鳥居広司,とりい こうじ,B市,torii_kouji@example.com,2018-03-08
2019-07-09T21:51:30Z,商品G,700,小平陽子,こひら ようこ,B市,kohira_youko@example.com,2018-01-21
2019-07-25T21:42:08Z,商品D,400,手塚進,てづか すすむ,A市,teduka_susumu@example.com,2018-05-01
2019-07-05T14:39:00Z,商品I,900,久保田倫子,くぼた のりこ,A市,kubota_noriko1@example.com,2017-06-02
2019-01-29T20:05:44Z,商品O,1500,松岡ノブヒコ,まつおか のぶひこ,B市,matsuoka_nobuhiko@example.com,2018-05-02
2019-01-26T09:39:14Z,商品W,2300,小町瞬,こまち しゅん,D市,komachi_shun@example.com,2018-07-22
2019-03-31T03:41:46Z,商品S,1900,八木雅彦,やぎ まさひこ,B市,yagi_masahiko@example.com,2017-04-18
2019-01-30T14:51:14Z,商品Q,1700,藤広之,ふじ ひろゆき,G市,fuji_hiroyuki@example.com,2017-02-20
2019-01-11T10:43:46Z,商品C,300,尾上勝久,おがみ かつひさ,D市,ogami_katsuhisa@example.com,2017-07-20
2019-07-16T14:36:29Z,商品P,1600,井川里穂,いがわ りほ,A市,igawa_riho@example.com,2017-04-13
2019-06-20T12:38:24Z,商品I,900,大滝麗奈,おおたき れな,C市,ootaki_rena@example.com,2017-05-30
2019-05-02T01:45:31Z,商品A,100,高田さんま,たかだ さんま,D市,takada_sanma@example.com,2017-06-16
2019-01-21T03:33:07Z,商品A,100,唐沢景子,からさわ けいこ,D市,karasawa_keiko@example.com,2018-05-02
2019-02-28T05:01:20Z,商品S,1900,亀井一徳,かめい いっとく,A市,kamei_ittoku@example.com,2017-03-04
2019-07-26T03:56:17Z,商品A,100,白鳥りえ,しらとり りえ,F市,shiratori_rie@example.com,2017-04-29
2019-03-15T19:22:54Z,商品M,1300,島崎礼子,しまざき れいこ,C市,shimazaki_reiko@example.com,2017-02-18
2019-03-19T02:02:07Z,商品D,400,矢部美幸,やべ みゆき,F市,yabe_miyuki@example.com,2017-05-25
2019-06-23T15:08:03Z,商品G,700,熊井憲史,くまい のりひと,A市,kumai_norihito@example.com,2017-03-29
2019-05-29T03:26:29Z,商品G,700,有馬徹平,ありま てっぺい,H市,arima_teppei@example.com,2018-06-13
2019-04-24T09:13:46Z,商品T,2000,土屋朝陽,つちや あさひ,F市,tsuchiya_asahi@example.com,2017-03-21
2019-02-16T16:28:38Z,商品E,500,古川信吾,ふるかわ しんご,D市,furukawa_shingo@example.com,2018-01-10
2019-04-24T11:47:15Z,商品O,1500,浅見広司,あさみ こうじ,D市,asami_kouji@example.com,2018-06-03
2019-06-23T22:25:44Z,商品T,2000,星野美嘉,ほしの みか,G市,hoshino_mika1@example.com,2018-03-29
2019-03-29T19:13:44Z,商品S,1900,藤木一恵,ふじき かづえ,E市,fujiki_kadue@example.com,2018-07-01
2019-01-16T00:59:38Z,商品T,2000,尾上勝久,おがみ かつひさ,D市,ogami_katsuhisa@example.com,2017-07-20
2019-06-18T00:08:38Z,商品X,2400,根岸仁晶,ねぎし ひろあき,D市,negishi_hiroaki@example.com,2017-04-04
2019-03-09T05:13:54Z,商品V,2200,新村美月,にいむら みづき,D市,niimura_miduki@example.com,2018-06-17
2019-03-14T11:54:32Z,商品Q,1700,赤木だん吉,あかぎ だんきち,F市,akagi_dankichi@example.com,2018-07-16
2019-07-30T15:55:25Z,商品F,600,日比野徹,ひびの とおる,C市,hibino_tohru@example.com,2018-02-22
2019-04-26T02:58:46Z,商品H,800,浅田賢二,あさだ けんじ,C市,asada_kenji@example.com,2018-04-07
2019-04-11T16:38:51Z,商品B,200,明石家明,あかしや あきら,B市,akashiya_akira@example.com,2018-02-13
2019-03-01T09:53:48Z,商品B,200,白井俊二,しらい しゅんじ,H市,shirai_shunji@example.com,2018-05-24
2019-03-17T22:08:01Z,商品M,1300,影山輝信,かげやま あきのぶ,A市,kageyama_akinobu@example.com,2017-01-23
2019-01-30T18:53:53Z,商品I,900,市田寿明,いちだ としあき,E市,ichida_toshiaki@example.com,2017-04-08
2019-03-05T05:47:23Z,商品R,1800,松沢育二,まつざわ いくじ,F市,matsuzawa_ikuji@example.com,2017-07-15
2019-03-24T21:26:53Z,商品L,1200,土屋朝陽,つちや あさひ,F市,tsuchiya_asahi@example.com,2017-03-21
2019-07-27T21:50:14Z,商品D,400,矢部美幸,やべ みゆき,F市,yabe_miyuki@example.com,2017-05-25
2019-06-17T05:08:18Z,商品K,1100,若杉徹,わかすぎ とおる,G市,wakasugi_tohru@example.com,2017-03-24
2019-06-29T04:35:09Z,商品V,2200,和泉直人,わいずみ なおと,H市,waizumi_naoto@example.com,2018-06-08
2019-05-19T00:13:52Z,商品K,1100,荻野愛,おぎの あい,F市,ogino_ai@example.com,2017-05-17
2019-02-15T16:08:39Z,商品F,600,綾瀬俊介,あやせ しゅんすけ,B市,ayase_shunsuke@example.com,2017-01-28
2019-07-03T18:20:15Z,商品B,200,篠山雅功,しのやま まさとし,B市,shinoyama_masatoshi@example.com,2018-07-02
2019-06-22T12:32:00Z,商品V,2200,島孝太郎,しま こうたろう,B市,shima_koutarou@example.com,2018-03-13
2019-02-17T04:02:36Z,商品T,2000,内村まさみ,うちむら まさみ,A市,uchimura_masami@example.com,2018-03-12
2019-01-21T22:23:20Z,商品K,1100,松居満,まつい みつる,A市,matsui_mitsuru@example.com,2018-03-04
2019-05-02T19:17:58Z,商品J,1000,清水裕次郎,しみず ゆうじろう,C市,shimizu_yuujirou@example.com,2018-03-09
2019-05-24T10:19:53Z,商品A,100,石渡小雁,いしわたり こがん,D市,ishiwatari_kogan@example.com,2017-07-28
2019-02-13T16:37:30Z,商品O,1500,本橋直人,もとはし なおと,F市,motohashi_naoto@example.com,2017-03-03
2019-01-29T22:01:10Z,商品J,1000,内村まさみ,うちむら まさみ,A市,uchimura_masami@example.com,2018-03-12
2019-03-17T17:12:36Z,商品H,800,松村聡,まつむら さとし,G市,matsumura_satoshi@example.com,2018-07-19
2019-04-25T08:12:47Z,商品I,900,高沢美咲,たかさわ みさき,E市,takasawa_misaki@example.com,2018-01-24
2019-07-09T18:16:00Z,商品S,1900,井川里穂,いがわ りほ,A市,igawa_riho@example.com,2017-04-13
2019-04-26T09:34:44Z,商品S,1900,西島知世,にしじま ちせ,A市,nishijima_chise@example.com,2018-03-11
2019-07-10T20:31:36Z,商品E,500,矢部夏空,やべ そら,F市,yabe_sora@example.com,2017-03-25
2019-07-26T16:48:27Z,商品N,1400,岩佐孝太郎,いわさ こうたろう,D市,iwasa_koutarou@example.com,2018-01-29
2019-02-07T03:16:51Z,商品O,1500,日比野徹,ひびの とおる,C市,hibino_tohru@example.com,2018-02-22
2019-05-21T23:02:57Z,商品R,1800,吉村愛梨,よしむら あいり,C市,yoshimura_airi@example.com,2017-03-23
2019-02-18T13:03:26Z,商品Q,1700,金森なつみ,かなもり なつみ,F市,kanamori_natsumi@example.com,2018-03-24
